,RELIANCE.NS,TCS.NS,HDFCBANK.NS
2020-11-12 09:15:00,891.97146752,2661.75,680.0
2020-11-13 09:15:00,899.57478665,2636.0,673.5
2020-11-14 18:00:00,905.74822785,2660.05,682.6
2020-11-17 09:15:00,901.05005752,2650.05,690.3
2020-11-18 09:15:00,889.74721297,2607.05,699.525
2020-11-19 09:15:00,893.42404192,2630.8501,684.0
2020-11-20 09:15:00,860.19640252,2627.55,682.525
2020-11-23 09:15:00,874.3816994,2665.0,687.675
2020-11-24 09:15:00,876.99179402,2705.0,701.025
2020-11-25 09:15:00,881.62187492,2688.2,698.5
2020-11-26 09:15:00,876.1066315,2680.0,693.5
2020-11-27 09:15:00,872.18014132,2669.05,707.775
2020-12-01 09:15:00,876.10663148,2624.45,712.75
2020-12-02 09:15:00,878.3535825,2702.45,697.4
2020-12-03 09:15:00,889.08901518,2700.8,687.025
2020-12-04 09:15:00,880.62323,2699.0,686.65
2020-12-07 09:15:00,880.8955877,2706.1499,679.05
2020-12-08 09:15:00,885.162525,2732.45,682.575
2020-12-09 09:15:00,907.51855288,2793.1499,687.525
2020-12-10 09:15:00,908.3129295,2780.25,687.875
2020-12-11 09:15:00,896.17031538,2764.55,686.5
2020-12-14 09:15:00,901.66286232,2756.25,684.0
2020-12-15 09:15:00,890.20114245,2755.0,683.0
2020-12-16 09:15:00,892.28921815,2760.45,697.25
2020-12-17 09:15:00,897.48671093,2805.0,702.25
2020-12-18 09:15:00,891.9714675,2846.2,703.15
2020-12-21 09:15:00,842.15270487,2785.0,683.35
2020-12-22 09:15:00,857.22316428,2818.6499,672.5
2020-12-23 09:15:00,871.83969418,2865.45,680.525
2020-12-24 09:15:00,883.30141405,2883.2,688.5
2020-12-28 09:15:00,905.72553135,2902.0,702.0
2020-12-29 09:15:00,899.93793023,2920.0,710.0
2020-12-30 09:15:00,896.76042372,2902.0,706.5
2020-12-31 09:15:00,898.1449087,2845.0,712.525
2021-01-01 09:15:00,899.688269,2879.0,710.3
2021-01-04 09:15:00,893.333256,2940.95,699.5
2021-01-05 09:15:00,887.886102,3039.6001,704.5
2021-01-06 09:15:00,864.80378693,3037.2,706.55
2021-01-07 09:15:00,864.80378693,3000.25,706.275
2021-01-08 09:15:00,867.95859695,3060.0,711.55
2021-01-11 09:15:00,859.06157875,3146.55,718.15
2021-01-12 09:15:00,862.42065705,3150.0,724.55
2021-01-13 09:15:00,870.84104928,3126.25,731.05
2021-01-14 09:15:00,880.19199697,3120.3999,728.0
2021-01-15 09:15:00,871.56733647,3210.0,722.5
2021-01-18 09:15:00,873.06530382,3187.3999,733.5
2021-01-19 09:15:00,905.43047718,3232.0,733.5
2021-01-20 09:15:00,908.4945013,3267.1001,743.0
2021-01-21 09:15:00,941.9037125,3262.1001,734.075
2021-01-22 09:15:00,923.81462193,3241.8999,720.075
2021-01-25 09:15:00,876.991794,3278.6499,727.575
2021-01-27 09:15:00,857.018896,3227.0,703.075
2021-01-28 09:15:00,848.848165,3183.8,671.0
2021-01-29 09:15:00,830.690985,3100.0,682.25
2021-02-01 09:15:00,838.861716,3044.1001,700.5
2021-02-02 09:15:00,842.01652603,3150.0,748.7
2021-02-03 09:15:00,862.46605,3162.6499,771.0
2021-02-04 09:15:00,864.7356975,3176.0,771.725
2021-02-05 09:15:00,871.54464,3129.0,774.0
2021-02-08 09:15:00,875.65270197,3155.1499,797.85
2021-02-09 09:15:00,886.20656285,3164.0,793.35
2021-02-10 09:15:00,874.85832535,3157.3,783.5
2021-02-11 09:15:00,895.26245638,3185.05,782.1
2021-02-12 09:15:00,914.8495143,3182.0,786.5
2021-02-15 09:15:00,919.2072375,3131.55,798.35
2021-02-16 09:15:00,923.7465325,3100.0,804.225
2021-02-17 09:15:00,930.82787809,3045.55,791.5
