,RELIANCE.NS,TCS.NS,HDFCBANK.NS
2021-04-01 09:15:00,917.77735957,3165.0,743.375
2021-04-05 09:15:00,904.4999217,3238.8999,724.8
2021-04-06 09:15:00,900.73230685,3264.7,720.125
2021-04-07 09:15:00,909.15269908,3271.3999,723.6
2021-04-08 09:15:00,910.28752282,3317.3501,716.4
2021-04-09 09:15:00,899.71096548,3322.25,710.875
2021-04-12 09:15:00,867.52736393,3246.55,683.525
2021-04-13 09:15:00,876.9010081,3104.05,700.175
2021-04-15 09:15:00,882.57512685,3218.95,715.05
2021-04-16 09:15:00,877.03718695,3195.1499,714.325
2021-04-19 09:15:00,863.23773015,3161.8,706.2
2021-04-20 09:15:00,862.98806893,3144.55,695.7
2021-04-22 09:15:00,865.3711988,3118.8,711.25
2021-04-23 09:15:00,864.44064332,3109.5,707.075
2021-04-26 09:15:00,879.64728158,3100.8,702.4
2021-04-27 09:15:00,902.70690018,3132.0,719.35
2021-04-28 09:15:00,906.63339035,3124.1001,738.4
2021-04-29 09:15:00,918.77600447,3115.25,736.25
2021-04-30 09:15:00,905.36238775,3035.6499,706.15
2021-05-03 09:15:00,889.27058697,3037.0,707.225
2021-05-04 09:15:00,870.0012797,3049.75,694.175
2021-05-05 09:15:00,871.59003295,3095.7,701.3
2021-05-06 09:15:00,876.5378645,3111.45,700.45
2021-05-07 09:15:00,876.87831162,3132.8999,707.375
2021-05-10 09:15:00,874.3590029,3145.5,709.925
2021-05-11 09:15:00,877.51381293,3122.6001,701.775
2021-05-12 09:15:00,868.43522293,3087.6001,699.75
2021-05-14 09:15:00,879.39762035,3051.5,693.425
2021-05-17 09:15:00,889.86069532,3069.75,720.125
2021-05-18 09:15:00,902.38914953,3088.8,738.35
2021-05-19 09:15:00,906.51990797,3082.0,729.1
2021-05-20 09:15:00,901.2316293,3060.0,716.4
2021-05-21 09:15:00,909.01652022,3080.5,748.65
2021-05-24 09:15:00,901.34511168,3081.5,754.975
2021-05-25 09:15:00,891.13169793,3114.0,739.475
2021-05-26 09:15:00,894.26381147,3158.5,738.525
2021-05-27 09:15:00,897.01008495,3180.0,741.325
2021-05-28 09:15:00,950.8915166,3143.6001,751.725
2021-05-31 09:15:00,980.62389885,3159.1499,757.925
2021-06-01 09:15:00,984.52764716,3153.0,755.85
2021-06-02 09:15:00,999.21231188,3129.45,752.0
2021-06-03 09:15:00,1003.02527428,3141.25,760.275
2021-06-04 09:15:00,994.33256975,3143.75,750.475
2021-06-07 09:15:00,1011.08252291,3183.2,749.925
2021-06-08 09:15:00,1005.27231609,3200.1499,741.525
2021-06-09 09:15:00,987.2966625,3200.25,740.15
2021-06-10 09:15:00,990.9280985,3216.8,740.525
2021-06-11 09:15:00,1004.61402753,3273.8,743.175
2021-06-14 09:15:00,1019.02628916,3276.3501,739.725
2021-06-15 09:15:00,1021.341375,3262.75,745.125
2021-06-16 09:15:00,1003.91052759,3274.3501,742.3
